article	aid	url	title	text
520022699	132678	https://www.ksta.de/anhaenger-mit-chemikalien-loest-sich-von-zugmaschine-32277132	Anhänger mit Chemi­ka­lien löst sich von Zugma­schine	Ein umge­stürzter Anhänger mit Chemi­ka­lien hat am Diens­tag­morgen den Verkehr auf der A67 bei Lorsch in Südhessen lahm­ge­legt. Der Anhänger, der nach Angaben der Polizei mit 24 Tonnen Natron­bleich­lauge beladen war, löste sich aus noch unge­klärter U
520035114	132679	https://www.ksta.de/panorama/-empire--star-anklage-gegen-jussie-smollett-fallengelassen-32281254	Anklage gegen Jussie Smol­lett fallen­ge­lassen	US-Schau­spieler Jussie Smol­lett, der laut Polizei einen gegen ihn gerich­teten rassis­ti­schen und homo­phoben Angriff erfand, muss sich deshalb vorerst nicht mehr vor Gericht verant­worten. Die Staats­an­walt­schaft ließ die Anklage gegen den 36-jäh­ri
520036417	132680	https://www.ksta.de/sport/fussball/cacau-bedauert-einzelfall-aussage-nach-rassismusvorwurf-32281242	Cacau bedauert Einzel­fall-Aus­sage nach Rassis­mus­vor­wurf	Der DFB-In­te­gra­ti­ons­be­auf­tragte Cacau bedauert, dass er nach dem Rassis­mus-E­klat beim Länder­spiel gegen Serbien von Einzel­fällen gespro­chen hat, denen man keine große Beach­tung schenken solle.„Durch miss­ver­ständ­liche Formu­lie­rungen von m
520036902	132681	https://www.ksta.de/streitfall-polizeikosten-fuer-fussball---warten-auf-das-urteil-32277034	Streit­fall Poli­zei­kosten für Fußball - Warten auf das Urteil	Sechs Stunden wurde verhan­delt, nun beginnt das Warten in der hoch­bri­santen Streit­frage um die Kosten­über­nahme für zusätz­liche Poli­zei­e­in­sätze bei Hochri­si­ko­spielen im Fußball.Am 29. März (11.00 Uhr) wird das Bundes­ver­wal­tungs­ge­richt in
520044928	132683	https://www.ksta.de/region/leverkusen/stadt-leverkusen/biofronteras-zukunftsplaene-ameluz-soll-auch-gegen-akne-helfen-32281142	Ameluz soll auch gegen Akne helfen	Haut­krebs und Akne: Gegen beides soll Biofron­teras Mittel Ameluz helfen. Derzeit wird versucht, den Beweis auf die Wirk­sam­keit zu erbringen. Dabei arbeiten die Lever­ku­sener mit ihrem japa­ni­schen Haupt­ak­tionär Maruho zusammen. Der Phar­ma­kon­zer
520050244	132684	https://www.ksta.de/koeln/innenstadt/traumberuf-aufgegeben-christian-thieltges-wurde-am-arbeitsplatz-gemobbt-32281226	Warum ein Kölner am Ende doch nicht Hunde­aus­bilder wurde	Mein heutiger Gesprächs­partner ist der erste Mann, dem ich begegne, der davon erzählt, Opfer von männ­li­cher Diskri­mi­nie­rung geworden zu sein. Wäre das damals – vor etwa 20 Jahren – nicht passiert, würde Chris­tian Thieltges heute nicht im IT-Be­reic
520054603	132685	https://www.ksta.de/panorama/selbstbewusst--willensstark--herzlich--jutta-speidel-wird-65-32273070	Selbst­be­wusst, willens­stark, herz­lich: Jutta Speidel wird 65	Eigent­lich ging Jutta Speidel 1969 noch zur Schule. Doch das Filmset war span­nender. Gerade 15 Jahre war sie alt, als sie ihren ersten Kino­film drehte: die Komödie „Pepe der Pauker­schreck”.Eine Statis­ten­rolle, doch weil Speidel direkt hinter dem dam
520055100	132686	https://www.ksta.de/kultur/stellings--schaefchen-im-trockenen--vergriffen-32280690	Stel­lings „Schäf­chen im Trockenen” vergriffen	Nach dem Gewinn des renom­mierten Preises der Leip­ziger Buch­messe ist der Roman „Schäf­chen im Trockenen” der Berliner Schrift­stel­lerin Anke Stel­ling vergriffen. Er werde „leichte Liefer­schwie­rig­keiten” geben, kündigte der Verbre­cher Verlag am Di
520062344	132687	https://www.ksta.de/region/leverkusen/leichlingen/kulturprogramm-der-stadt-buehne-frei-fuer-leichlinger-talente-32280916	Bühne frei für Leich­linger Talente	Mit den bewährten Sparten von Kunstaus­stel­lungen im Bürger­haus über Opern-Ex­kur­sionen bis zu den Witz­hel­dener Sere­na­den­kon­zerten, aber auch mit neuen Ange­boten und Koope­ra­tionen wartet das städ­ti­sche Kultur­pro­gramm in der kommenden Saiso
520063106	132688	https://www.ksta.de/sport/verfahren-um-wm-affaere--schweizer-ermittler-befragen-blatter-32281408	Verfahren um WM-Af­färe: Schweizer Ermittler befragen Blatter	Im Straf­ver­fahren im Zusam­men­hang mit der Vergabe der WM 2006 und dem Deut­schen Fußball-Bund ist der frühere FIFA-Prä­si­dent Joseph Blatter vernommen worden.Der ehema­lige Chef des Welt­ver­bands sei am 26. März als Auskunfts­person befragt worden, 
520065508	132689	https://www.ksta.de/panorama/modedesigner-harald-goeoeckler--ich-bin-ein-wandelndes-ersatzteillager--32281322	„Ich bin ein wandelndes Ersatz­teil­lager“	Mode­schöpfer Harald Glööckler (53) bezeichnet sich wegen zahl­rei­cher Schön­heits­ope­ra­tionen scherz­haft als „wan­delndes Ersatz­teil­lager“. Er habe sich unter anderem die Wangen anheben und auch das haut­straf­fende Mittel Botox spritzen lassen, sa
520075736	132690	https://www.ksta.de/region/leverkusen/stadt-leverkusen/eingriff-in-die-dhuennaue-bohrarbeiten-am-kreuz-leverkusen-32281460	Bohr­ar­beiten am Kreuz Lever­kusen	Seit Dienstag ist Straßen NRW wieder südlich der A 1 mit den Bohr­ar­beiten am Auto­bahn­kreuz Lever­ku­sen-West beschäf­tigt. Es geht um Grün­dungen für das neue Verbin­dungs­bau­werk zwischen der A 1 aus Köln kommend und der A 59. Dabei sind die Arbeite
520082723	132691	https://www.ksta.de/koeln/koelner-handwerkskammer--hauptgeschaeftsfuehrer-raeumt-nach-vorwuerfen-seinen-posten-32281442	Haupt­ge­schäfts­führer räumt nach Vorwürfen seinen Posten	Es ist ein Pauken­schlag: Die Hand­werks­kammer Köln hat am Montag Haupt­ge­schäfts­führer Ortwin Weltrich von seinen Aufgaben entbunden. Nach Infor­ma­tionen des „Express“ sollen Weltrich und sein eben­falls entlas­sener Stell­ver­treter Peter Panzer geg
520082877	132692	https://www.ksta.de/region/oberberg-ks/wettbewerb--3-fuer-3---sozialprojekte-aus-ganz-oberberg-gesucht-32281524	Sozi­al­pro­jekte aus ganz Ober­berg gesucht	„Wie können wir Projekte, die aktu­elle Themen unserer Gesell­schaft aufgreifen, noch besser fördern und fest in unserer Region veran­kern?“ Mit dieser Frage hat sich der Gummers­ba­cher Lions­-Club schon etwas länger befasst. Jetzt geht er einen Schritt 
520083250	132693	https://www.ksta.de/region/oberberg-ks/nuembrecht-280-grundschueler-durften-zirkusluft-schnuppern-32281488	280 Grund­schüler durften Zirkus­luft schnup­pern	Der Zirkus Jonny Casselly Junior gastierte unter dem Motto „Träume nicht dein Leben – lebe deinen Traum“ in Nümbrecht. Dies gab 280 Schü­le­rinnen und Schü­lern der Nümbrechter Gemein­schafts-Grund­schule die Chance, sich einmal wie ein echter Zirkus­ar­t
520090999	132695	https://www.ksta.de/region/oberberg-ks/dialog-im-buergerdorf-waldbroeler-entwerfen-eigene-ideen-fuer-merkur-gelaende-32281496	Wald­bröler entwerfen eigene Ideen für Merkur-Ge­lände	Etwa 170 Inter­es­sierte wollten dabei sein, um den Anfang vom Ende des „Schreck­ge­spenstes“ zu erleben: So nannte Wald­bröls Bürger­meister Peter Koester den Merkur-Kom­plex mitten in der Stadt. Im August, spätes­tens im September, soll der Bau aus den 
520093012	132696	https://www.ksta.de/region/oberberg-ks/einzelhandel-in-lindlar-seit-90-jahren-gibt-es-elektro-bremer-an-der-koelner-strasse-32281268	Seit 90 Jahren gibt es Elektro Bremer an der Kölner Straße	Der Laden­leer­stand im Orts­kern ist ein Thema, das viele Bürger, die Politik und die Akti­ons­ge­mein­schaft Lindlar (AGL) bewegt. Eine Umfrage der BLZ unter einigen Lind­la­rern, welches Angebot sie sich für den Ort noch wünschen, offen­barte, dass die
520101680	132697	https://www.ksta.de/koeln/drei-konzerte-im-koelner-palladium-90-minuten-vollgas-mit-annenmaykantereit-32281630	90 Minuten Vollgas mit AnnenMayKan­tereit	Knapp einen Monat nach dem ersten Heim­spiel des Jahres im Gloria feiern AnnenMayKan­tereit im ausver­kauften Palla­dium einen Konzer­t-Drei­er­pack. Noch bis Donnerstag stellen sie in Mülheim ihr zweites Album „Schlag­schatten“ vor. Aus der ehema­ligen S
520106998	132698	https://www.ksta.de/region/oberberg-ks/unfallflucht-verfahren-gegen-boten-gegen-zahlung-von-300-euro-eingestellt-32281258	Verfahren gegen Boten gegen Zahlung von 300 Euro einge­stellt	Erneut hat das Wipper­für­ther Straf­ge­richt gegen einen Unfall­flüch­tigen aus der Hanse­stadt verhan­delt. Der Unfall geschah im November 2018. Nachdem sein Fahr­zeug ein Kreuz­berger Garagentor gerammt und beschä­digt hatte, verließ ein 67-jäh­riger B
520107133	132699	https://www.ksta.de/region/rhein-sieg-bonn/bonn/passantenstroeme-untersucht-poststrasse-in-bonn-gewinnt-an-bedeutung-32281722	Post­straße in Bonn gewinnt an Bedeu­tung	„Der Umbruch in den deut­schen Innen­städten lässt auch Bonn nicht unbe­rührt und sorgt für deut­liche Verschie­bungen inner­halb des Einzel­han­dels­be­satzes.“ Zu diesem Ergebnis kommt die BNP Paribas Real Estate, die in ihrer aktu­ellsten Einzel­han­de
520107904	132700	https://www.ksta.de/politik/bgh-beschluss-amri-untersuchungsausschuss-darf-geheimdienstakten-einsehen-32281604	Amri-Un­ter­su­chungs­aus­schuss darf Geheim­dien­stakten einsehen	Erfolg für die Oppo­si­tion im Unter­su­chungs­aus­schuss des Bundes­tags zum Fall Anis Amri und dessen Terror­an­schlag in Berlin: Nach einem Beschluss des Bundes­ge­richts­hofs (BGH) in Karls­ruhe, der den Betei­ligten am Dienstag zuging, kann der Aussc
520109726	132701	https://www.ksta.de/region/rhein-sieg-bonn/bonn/ausstellung--bthvn-on-tour--lust-machen-auf-das-beethoven-jahr-2020-32281734	Lust machen auf das Beetho­ven-Jahr 2020	Die Beetho­ven-Aus­s­tel­lung „BTHVN on Tour“ feiert derzeit Premiere im Leip­ziger Gewand­haus. Die Auss­tel­lung besteht aus acht Modulen zu Leben und Werk des Kompo­nisten und setzt dabei stark auf multi­me­diale und inter­ak­tive Elemente. Zudem enthä
519873915	132702	https://www.ksta.de/koeln/kalk/buergerantrag-abgelehnt-trampelpfad-in-koeln-vingst-soll-hundewiese-werden-32277346	Tram­pel­pfad in Köln-Vingst soll Hunde­wiese werden	Mit einem Bürge­ran­trag wollte sich Hans-Peter Richartz aus Vingst zur Verbes­se­rung der Wohn­qua­lität und Sauber­keit im Veedel einsetzen. Doch seine Vorschläge wurden von den Kalker Bezirks­ver­tre­tern nicht mitge­tragen. So hatte er ange­regt den g
520118499	132703	https://www.ksta.de/wirtschaft/stellenabbau-ford-streicht-in-koeln-3800-jobs-32281718	Ford streicht in Köln 3800 Jobs	Der Auto­bauer Ford hat sich am Dienstag auf zwei Betriebs­ver­samm­lungen in Niehl und Merke­nich erstmal konkret zur Höhe der Stel­len­strei­chungen am Standort Köln geäu­ßert. Demnach sollen rund 3800 der rund 5000 abzu­bau­enden Jobs auf den Standort 
520126044	132704	https://www.ksta.de/koeln/sarah-wiener-stellt-buch-vor-was-wir-von-bienen-lernen-koennen-32281684	Sarah Wiener schwärmt von Bienen	Das Bienensterben ist in aller Munde. Für Sarah Wiener, Köchin und Hobby­im­kerin, stand am Montag­abend aber ein anderes Thema im Vorder­grund: Das „Bie­nen­leben“.Ihr gleich­na­miges Buch hat Wiener im Rahmen der lit.Cologne vor rund 400 Gästen in der M
520127250	132705	https://www.ksta.de/region/kinder-sollen-besser-schreiben-gebauer-fordert-pflicht-wortschatz-fuer-grundschueler-32281690	Gebauer fordert Pflicht-Wort­schatz für Grund­schüler	NRW-Schul­mi­nis­terin Yvonne Gebauer (FDP) will die Recht­schrei­bung von Grund­schü­lern verbes­sern. Deshalb hat sie nun einen verbind­li­chen Grund­wort­schatz für Schüler zusam­men­ge­stellt, zudem eine Hand­rei­chung für Lehrer. Außerdem soll in Zuk
520130689	132706	https://www.ksta.de/wirtschaft/wirecard--verdacht-strafbarer-verstoesse-in-singapur-32281926	Wire­card: Verdacht straf­barer Verstöße in Singapur	Nach Mani­pu­la­ti­ons­vor­würfen gegen den Zahlungs­dienst­leister Wire­card hat eine Unter­su­chung Indi­zien für mögliche straf­bare Verstöße einzelner Mitar­beiter im Fernen Osten gebracht.Die von dem Unter­nehmen beauf­tragte Singa­purer Kanzlei Raja
520131479	132707	https://www.ksta.de/kultur/autorin-kirsten-boie-ueber-soziale-medien--ich-verstehe-den-suchtfaktor--32281792	„Ich verstehe den Sucht­faktor“	Das Lehre­rin-Sein kann sie einfach nicht lassen. Auf die Frage, wie lange sie denn schon Bücher schreibe, antwortet Kirsten Boie mit einer Rechen­auf­gabe: „Also als mein erstes Buch veröf­fent­licht wurde, war ich 35 Jahre alt – jetzt bin ich 69. Wie la
520134091	132708	https://www.ksta.de/ratgeber/fehltage-wegen-psychischer-probleme-stark-angestiegen-32281656	Fehl­tage wegen psychi­scher Probleme stark ange­stiegen	Die Zahl der Kran­ken­tage wegen psychi­scher Probleme hat sich inner­halb von zehn Jahren auf zuletzt 107 Millionen pro Jahr verdop­pelt. Das geht aus einer Antwort des Bundes­ar­beits­mi­nis­te­riums auf eine Anfrage der Links­frak­tion im Bundestag her
520136977	132710	https://www.ksta.de/hamburg-ist-bruthauptstadt--spatz-und-star-in-gefahr-32280464	Hamburg ist Brut­haupt­stadt: Spatz und Star in Gefahr	In Hamburg brüten so viele Vogel­arten wie in keiner anderen deut­schen Groß­stadt - zugleich sind aber immer mehr der brütenden Paare gefährdet. Das geht aus der „Roten Liste der Brut­vögel” hervor, die Umwelt­se­nator Jens Kerstan am Dienstag präsen­tie
520140267	132711	https://www.ksta.de/koeln/gondel-drama-koelner-seilbahn-nach-20-monaten-stillstand-kurz-vor-dem-start-32281914	Kölner Seil­bahn startet nach Gondel-Drama heute wieder	20 Monate lang war die Seil­bahn nicht in Betrieb, nun soll es an diesem Donnerstag wieder losgehen. Ab 10 Uhr können die Fahr­gäste zwischen den Stationen „Zoo“ und „Rhein­park“ wieder über den Rhein fahren, teilte die KVB mit. Im Juli 2017 hatte sich ei
520146322	132712	https://www.ksta.de/sport/1-fc-koeln/neues-praesidium-werner-wolf-favorit-auf-fc-vorsitz-32281962	Werner Wolf gilt als Favorit auf Vorsitz beim 1. FC Köln	Gut fünf Monate vor der Mitglie­der­ver­samm­lung des 1. FC Köln gibt es erste Tendenzen, wie das neue Präsi­dium aussehen könnte. Nach Werner Spin­ners (70) Rück­tritt wird der Mitglie­derrat ein Vorstands­team zur Wahl stellen. Ein Konkur­renz­team müss
520147683	132713	https://www.ksta.de/sport/1-fc-koeln/1--fc-koeln-wehrle-gegen-beteiligung-der-vereine-an-polizeikosten-32281840	Das sagt Wehrle zur Betei­li­gung der Vereine an Poli­zei­kosten	Die Risi­ko­stufe eines FC-Spiels lässt sich auch an der Schlange vor den Bier­ständen ablesen. Wenn auffal­lend wenige Menschen für ein Kölsch anstehen, ist mal wieder alko­hol­freier Spieltag im Rhein-E­ner­gie-Sta­dion. Das sorgt bei vielen Fans für Ve
520186027	132716	https://www.ksta.de/panorama/nach-duerresommer-2018-wetterdienst-will-landwirte-frueher-warnen-32282078	Wetter­dienst will Land­wirte früher warnen	Wann ist der Boden so trocken, dass es für die Pflanzen kritisch wird? Bauern in Deutsch­land sollen künftig früh­zei­tiger vor Dürren gewarnt werden. Entspre­chende Vorher­sagen möchte der Deut­sche Wetter­dienst (DWD) Land­wirten ab dem kommenden Jahr a
520189360	132717	https://www.ksta.de/panorama/sophia-thomalla-findet-die-fahrradhelm-kampagne-gut-32277816	Sophia Thomalla findet die Fahr­rad­hel­m-Kam­pagne gut	Model Sophia Thomalla vertei­digt die Fahr­rad­hel­m-Kam­pagne von Bundes­ver­kehrs­mi­nister Andreas Scheuer (CSU), in der leicht beklei­dete Models zu sehen sind. „Und einmal mehr die Sexismus Keule - war ja irgendwie nicht anders zu erwarten”, schrieb 
520198216	132718	https://www.ksta.de/sport/fortuna-koeln/dramatisches-koelner-pokal-derby-fortuna-besiegt-viktoria-in-der-nachspielzeit-32281060	Fortuna besiegt Viktoria in der Nach­spiel­zeit	Als ob ein Derby zwischen Viktoria und Fortuna Köln nicht schon in sport­li­cher Hinsicht für genug Zünd­stoff sorgen würde. Immerhin ging es im Vier­tel­fi­nale des Fußball-Mit­tel­rhein­po­kals nicht nur um den Einzug in die Vorschluss­runde des Wett­be
520226638	132719	https://www.ksta.de/deutsche-u19-verpasst-em-ticket---u17-darf-noch-hoffen-32282400	Deut­sche U19 verpasst EM-Ticket - U17 darf noch hoffen	Der deut­sche Fußball-Nach­wuchs muss zum Start in das Länder­spiel­jahr gleich zwei Enttäu­schungen verkraften.Die U19 muss zum zweiten Mal nach­ein­ander bei einer EM zuschauen, die U17 verpasste den Grup­pen­sieg in der Quali­fi­ka­tion. Als Zweiter da
520229379	132720	https://www.ksta.de/koeln/1--fc-koeln-bund---geissbockheim-haette-nie-gebaut-werden-duerfen--32282424	BUND: „Geiß­bock­heim hätte nie gebaut werden dürfen“	Der Bund für Umwelt und Natur­schutz (BUND) hat am Dienstag bei einer Pres­se­kon­fe­renz die Ansicht vertreten, dass der 1. FC Köln das Geiß­bock­heim und die umlie­genden Trai­ningsplätze im Äußeren Grün­gürtel niemals hätte bauen dürfen. Darüber hinaus
520231904	132721	https://www.ksta.de/wirtschaft/job-abbau-bei-ford-koeln-von-einschnitten-besonders-hart-getroffen--32281776	3800 Jobs fallen weg – Kritik an OB Reker	Die Stim­mung am Tor 24 auf dem Werks­ge­lände von Ford in Niehl ist gedrückt, als die Mitar­beiter am Diens­tag­mittag zur Betriebs­ver­samm­lung zusam­men­kommen. „Wir wollen ein Ende der Hinhal­te­taktik des Mana­ge­ments“, fordert Mitar­beiter Manfred
520239076	132722	https://www.ksta.de/politik/mexiko-forderung-nach-entschuldigung-empoert-madrid-32282442	Mexi­ko-For­de­rung nach Entschul­di­gung empört Madrid	Mexikos Präsi­dent hat den König Spaniens und den Papst in Briefen dazu aufge­for­dert, sich für die spani­sche Erobe­rung und Unter­wer­fung indi­gener Völker im 16. Jahr­hun­dert zu entschul­digen.Es habe sich um eine Inva­sion gehan­delt, während der w
520300494	132724	https://www.ksta.de/sport/fussball/argentinien-gewinnt-ohne-verletzten-messi-in-marokko-32282592	Argen­ti­nien gewinnt ohne verletzten Messi in Marokko	Ohne ihren verletzten Super­star Lionel Messi hat sich die argen­ti­ni­sche Fußball-Na­tio­nal­mann­schaft zu einem Pflicht­sieg in Marokko gemüht.Vier Tage nach dem 1:3 gegen Vene­zuela gewann die Albi­ce­leste in Tanger gegen den Gast­geber mit 1:0 (0:0
520304635	132725	https://www.ksta.de/sport/fortuna-koeln/kommentar-zum-derbysieg-fortuna-festigt-status-als-koelns-nummer-zwei---vorerst-32282594	Fortuna festigt Status als Kölns Nummer zwei – vorerst	Fast sechs Jahre musste der SC Fortuna Köln auf einen Derby­sieg gegen den FC Viktoria warten. Dem 4:2 aus dem November 2013 in der Regio­nal­liga folgten vier Nieder­lagen im Mittel­rhein­pokal gegen den dann klas­sen­nie­deren, aber finanz­stär­keren Er
520319263	132726	https://www.ksta.de/politik/seenot-rettung-europaeische-union-beendet-marineeinsatz-vor-libyscher-kueste-32282614	Euro­päi­sche Union beendet Mari­ne­ein­satz vor liby­scher Küste	Die EU will den in der Flücht­lings­krise begon­nenen Mari­ne­ein­satz vor der liby­schen Küste vorerst beenden. Weil sich die Mitglied­staaten nicht auf ein neues System zur Vertei­lung von aus Seenot geret­teten Migranten einigen konnten, sollen die Akt
520332095	132727	https://www.ksta.de/sport/deutschlands-u21-besiegt-england-2-1-32282624	Deutsch­lands U21 besiegt England 2:1	Deutsch­lands U21-Fuß­baller haben den EM-Här­te­test gegen Topfa­vorit England bestanden und mit einer starken Vorstel­lung die Titel­hoff­nungen genährt.Knapp drei Monate vor dem EM-Auf­takt über­zeugte die Auswahl von Trainer Stefan Kuntz beim 2:1 (1:1
520334259	132728	https://www.ksta.de/region/leverkusen/burscheid/ursache-unklar-dachstuhlbrand-in-burscheid-loest-groesseren-feuerwehreinsatz-aus-32282680	Brand­ur­sache in Burscheid weiterhin unklar	Über den Notruf 112 alar­mierten Anwohner des Luisen­tals am Diens­tag­abend die Leit­stelle der Feuer­wehr in Bergisch Glad­bach über einen Dach­stuhl­brand. Eine aufmerk­same Nach­barin hatte die Bewohner des Hauses über den Rauch infor­miert, der aus i
520342980	132729	https://www.ksta.de/politik/notlandung-von-boeing-737-max-in-den-usa-32282720	Notlan­dung von Boeing 737 Max in den USA	In den USA hat am Dienstag ein Flug­zeug vom Typ Boeing 737 Max 8 bei der Über­füh­rung zu einem Lage­ra­real wegen Trieb­werks­pro­blemen eine Notlan­dung machen müssen.Die Maschine der US-Flug­ge­sell­schaft Southwest Airlines habe am Diens­tagnach­mitt
520343538	132730	https://www.ksta.de/wirtschaft/erneuter-zwischenfall-boeing-737-max-muss-in-den-usa-notlanden-32282716	Boeing 737 Max muss in den USA notlanden	In den USA hat am Dienstag ein Flug­zeug vom Typ Boeing 737 Max 8 bei der Über­füh­rung zu einem Lage­ra­real wegen Trieb­werks­pro­blemen eine Notlan­dung machen müssen. Die Maschine der US-Flug­ge­sell­schaft Southwest Airlines habe am Diens­tagnach­mit
520403486	132731	https://www.ksta.de/region/euskirchen-eifel/zuelpich/nach-fusion-von-karstadt-und-kaufhof-e-commerce-center-in-zuelpich-wird-zur-haengepartie-32281390	E-Com­mer­ce-Center in Zülpich wird zur Hänge­partie	Die Euphorie im Mai 2017 war groß. Die Zülpi­cher Verwal­tungs­spitze um Bürger­meister Ulf Hürtgen und seinen Beige­ord­neten Ottmar Voigt hatte mit der Konzern­lei­tung der Galeria Kaufhof GmbH einen 70-Mil­lio­nen-Eu­ro-Deal fest­ge­zurrt.Auf einer 40 
520403490	132732	https://www.ksta.de/region/rhein-sieg-bonn/eitorf---windeck/50-jahre-rhein-sieg-kreis-rekorde--zahlen-und-fakten-zu-eitorf-32279128	Rekorde, Zahlen und Fakten zu Eitorf	Der heutige Rhein-Sieg-Kreis entstand bei der letzten großen Gebiets­re­form in Nord­rhein-West­falen im Jahr 1969. Auch die Gemeinde Eitorf gehört zum Kreis und sie hat einiges zu bieten. Von Feuer­werk über Gräber bis hin zu Wege­kreuzen – Eitorf in Zah
520403511	132733	https://www.ksta.de/region/rhein-erft/erftstadt/fuer-knapp-200-einwohner-unternehmen-legen-zwei-seperate-glasfaserkabel-in-scheuren-32281704	Unter­nehmen legen zwei sepa­rate Glas­fa­ser­kabel in Scheuren	Der kleine Erft­städter Orts­teil Scheuren ist, was schnelles Internet angeht, gewis­ser­maßen über­ver­sorgt: Dort liegen die Glas­fa­ser­kabel von zwei Unter­nehmen in der Erde.Eifel.net hat die Glas­fa­ser­bündel im Auftrag der Stadt verlegt, die Bürge
520403586	132734	https://www.ksta.de/region/leverkusen/stadt-leverkusen/leverkusener-pharmafirma-biofrontera-waechst-mit-ein-dollar-deal-32281146	Biofron­tera wächst mit Ein-Dol­lar-Deal	Einen Dollar – mehr kostet die Über­nahme nicht. Biofron­tera schnappt sich in den USA eine Firma, die sich in einem Entwick­lungs­sta­dium befindet, das die Manforter vor ein, zwei Jahren hinter sich gelassen haben. Cutanea Life Sciences hat gerade zwei 
520403589	132735	https://www.ksta.de/region/leverkusen/burscheid/friedhofssatzung-grabpflege-sollen-in-burscheid-profis-uebernehmen--32280612	Grab­pflege sollen in Burscheid Profis über­nehmen	Bei einem Spazier­gang über den Burscheider Friedhof zeigen sich mitunter trau­rige Bilder: Gräber mit vertrock­neten Blumen, kaputten Lich­tern und Schalen, Pflanzen, die lange nicht mehr geschnitten wurden, verwit­terte Steine.Vorzeitig die Grab­stelle 
520404304	132736	https://www.ksta.de/region/rhein-erft/wesseling/-graue-maus-zwischen-koeln-und-bonn--wesseling-will-image-mit-kampagne-aufpolieren-32281202	Wesse­ling will Image mit Kampagne aufpo­lieren	Man stelle sich ein weißes Blatt Papier vor, in dessen Mitte ein kleiner schwarzer Punkt zu sehen ist. Was fällt auf? Der schwarze Punkt oder die deut­lich größere weiße Fläche?Dieses Bild nutzte Guido Lenssen, Chef der Wesse­linger Marke­ting-A­gentur „H
520404916	132737	https://www.ksta.de/panorama/mit-jet-ski-drogendealer-scheitert-mit-flucht-32283044	Drogendealer will mit Jet-Ski aus Austra­lien flüchten	Kurz vor dem Ziel hat die austra­li­sche Polizei einen mutmaß­li­chen Drogen­kri­mi­nellen gestoppt, der mit einem Jet-Ski übers offene Meer außer Landes wollte. Der 57 Jahre alte Brite wurde auf seinem Sport­gerät knapp vor der Küste des Nach­bar­staats 
520409988	132738	https://www.ksta.de/wirtschaft/kommentar-zum-jobabbau-koeln-ist-ford-und-koeln-bleibt-ford-32282370	Köln ist Ford und Köln bleibt Ford	Ford ist nicht irgendein Kölner Unter­nehmen. Ford ist mit 18.000 stolzen Mitar­bei­tern der mit Abstand bedeu­tendste indus­tri­elle Arbeit­geber der Stadt.Schon nach dem Spaten­stich im Jahr 1930 durch Firmen­gründer Henry Ford persön­lich war den Veran
520412198	132739	https://www.ksta.de/nrw/bahnknoten-koeln-s-bahn-ausbau-ohne-notwendige-digitalisierung-finanziert-32281346	Staat und Bahn finan­zieren bisher nur für Güter­stre­cken-Ausbau	3,6 Milli­arden Euro wird der Ausbau des Bahnk­no­tens Köln kosten. Für die Planung der ersten Projekte, vor allem den Ausbau der S-Bahn, haben Bund, Land und Deut­sche Bahn Anfang Februar knapp 180 Millionen Euro frei­ge­geben. Doch für die Digi­ta­li­si
520412651	132740	https://www.ksta.de/panorama/verfilmung-geplant-deutsche-hochstaplerin-in-new-york-vor-gericht-32283058	Deut­sche Hoch­stap­lerin in New York vor Gericht	Abendessen für Tausende Dollar. Privat­jets. Urlaub in einer Villa in Marokko für 7.000 Dollar pro Nacht. Glaubt man Berichten über den Lebens­stil von Anna S., könnte man sie - wie sie selbst wohl behaup­tete - für eine schwer­reiche Erbin mit Treu­hand­
520419488	132741	https://www.ksta.de/panorama/essens-polizeichef-ueber-kriminelle-clans--viele-wollen-sich-gar-nicht-eingliedern--32281706	„Viele wollen sich gar nicht einglie­dern“	Herr Richter, wie groß ist das Clan­pro­blem in Essen?Zunächst einmal sei gesagt, dass unsere Stadt eine der sichersten der Repu­blik ist, aber das Problem mit den Clans ist in den vergan­genen Jahr­zehnten enorm gewachsen. Lange Zeit ist dieses Phänomen 
520422477	132742	https://www.ksta.de/region/oberberg-ks/schwerer-befall-mit-app-auf-borkenkaefersuche-im-oberbergischen-32281518	Mit App auf Borken­kä­fer­suche im Ober­ber­gi­schen	Stefan Wende richtet seinen Blick zum Himmel. Mit ausge­strecktem Arm zeigt er auf eine abge­stor­bene Baum­krone in einigen Metern Entfer­nung: „Dort.“ Marion Jacoby nickt, die Förster marschieren in Rich­tung der Fichte.An diesem kühlen Vormittag sind d
520426743	132743	https://www.ksta.de/koeln/einsatz-auf-a4-person-bei-unfall-in-hoehe-koeln-poll-in-auto-eingeklemmt-32283102	Fahrer bei Unfall schwer verletzt – Sper­rung aufge­hoben	Ein Mann ist bei einem Unfall auf der A4 in Höhe der Anschlus­s­telle Köln-Poll schwer verletzt worden. Das teilte die Polizei am Mitt­woch­morgen mit. In einem Stau­ende prallte nach ersten Erkennt­nissen der 58-jäh­rige Fahrer mit seinem Trans­porter un
