article	aid	url	imageUrl	iid	hashvalueImage	title	text	nReads	nRecs	nClicks	ctr
515482096	127338	https://www.ksta.de/sport/bayer04/bayer-04-tah-gefaellt-das-offensive-system-von-bosz--32072934	https://www.ksta.de/image/32072998/2x1/300/150/4837334de100e656437f20fd877fe70b/Hr/tahzufrieden.jpg	127978	08181818d8dc4cd8	Tah gefällt das offen­sive System von Bosz	Peter Bosz und Bayer 04 Lever­kusen haben das Problem, das der FC Bayern München gegen Liver­pool am 13.  März haben wird, schon am Donners­tag­abend im Euro­pa-Lea­gue-Rück­spiel gegen FK Kras­nordar (21 Uhr, BayArena). Sie müssen ein 0:0 aus dem Hinspie	919	610	0	0.0
515028775	127339	https://www.ksta.de/koeln/fahndung-nach-bankkarten-raeubern-diese-unbekannten-nutzten-die-karte-zum-geldabheben-32072840	https://www.ksta.de/image/32072930/2x1/300/150/2f582664985180190b5c8f7906c42b20/jC/verdacht-wohnungs-ed.jpg	127979	cfcdcbc9c9c9cb8b	Diese Unbe­kannten nutzten die Karte zum Geldab­heben	Die Staats­an­walt­schaft Köln und Polizei Köln fahnden derzeit mit Bildern aus Über­wa­chungs­ka­meras nach zwei unbe­kannten Personen, die am 8. und 9. April 2018 mit gestoh­lener Bank­karte Geld abge­hoben und Einkäufe bezahlt haben. Die Debit­karte ha	5564	666	2	0.003003003003003003
515482980	127340	https://www.ksta.de/sport/mix/geiger-und-eisenbichler-bei-erstem--training-vorne-dabei-32073086	https://www.ksta.de/image/32073084/2x1/300/150/c2f0d826d783b6ab9d6b060b1c69ff51/pf/urn-newsml-dpa-com-20090101-190220-99-67391-large-4-3.jpg	127980	2864c643407cf8f8	Geiger und Eisen­bichler bei erstem -Trai­ning vorne dabei	Die beiden besten deut­schen Skispringer Karl Geiger und Markus Eisen­bichler haben sich beim ersten Trai­ning auf der Bergi­sel­schanze in Inns­bruck in guter Form gezeigt. Zwei Tage vor der Quali­fi­ka­tion am Freitag (14.30 Uhr) landete Willin­gen-Sieg	0	68	0	0.0
515483100	127341	https://www.ksta.de/region/oberberg-ks/gemeinschaftsschule-morsbacher-rathaus-garantiert-schulabschluss-nach-klasse-10-32073050	https://www.ksta.de/image/32073080/2x1/300/150/43fefa3c46fd263dc47597024baeaa83/zy/71-144168026--null--20-02-2019-16-54-38-296-.jpg	127981	bf3f3f7c040e003d	Mors­ba­cher Rathaus garan­tiert Schul­ab­schluss nach Klasse 10	Die Gemeinde Mors­bach weist darauf hin, dass alle Schüler, die an diesem Jahr an der Leonar­do-da-Vin­ci-Ge­mein­schafts­schule einge­schult werden, diese dann auch bis zum Schul­ab­schluss (nach Klasse 10) besu­chen dürfen. Die Weiter­füh­rung der frühe	39	723	1	0.0013831258644536654
515484581	127342	https://www.ksta.de/ratgeber/vorgaben-fuer-kirchen-als-arbeitgeber-verschaerft-32073194	https://www.ksta.de/image/32073192/2x1/300/150/f29a5d414ac60c38f76ea9189e8543c7/ZA/urn-newsml-dpa-com-20090101-190220-99-67625-large-4-3.jpg	127982	e0e2ecdafcf9f3c7	Vorgaben für Kirchen als Arbeit­geber verschärft	Kirch­liche Arbeit­geber müssen künftig stärker darauf achten, welche Loya­li­täts­an­for­de­rungen sie an Mitar­beiter stellen. Mit seinem Urteil rüttelt das Bundes­ar­beits­ge­richt in Erfurt unter Verweis auf euro­päi­sches Recht am Sonder­status von K	2	393	1	0.002544529262086514
514800248	127343	https://www.ksta.de/koeln/innenstadt/an-der-abfahrt--zoo-flora--stadt-koeln-laesst-baeume-am-gruenguertel-zurueckschneiden-32062830	https://www.ksta.de/image/32073160/2x1/300/150/fc3e3e4f030d60d4d048fc1a29c35730/Lb/mds-ksta-2014-10-10-20140824max-zeppelin13-1.jpg	127983	fffffe0102040c40	Stadt Köln lässt Bäume am Grün­gürtel zurück­schneiden	Baum­pfle­ge-Ar­beiten und Fällungen stehen noch bis Freitag, 22. Februar, am Hang des Inneren Grün­gür­tels direkt an der Abfahrt „Zoo/Flora“ der Stadt­au­to­bahn in Fahrtrich­tung Zoobrücke an. Seit gestern entnimmt die vom Amt für Land­schafts­pflege u	313	845	1	0.001183431952662722
515485387	127345	https://www.ksta.de/koeln/langer-stau-schwerer-unfall-auf-a3-in-koeln---mehrere-verletzte-32073176	https://www.ksta.de/image/32073512/2x1/300/150/12bca1476419528e13840c2fe3246aa1/tK/unfall-a3-2019.jpg	127985	fef8f8fc20000020	Massen-Un­fall auf A3 in Köln – Mehrere Verletzte	Auf der A3 auf Kölner Stadt­ge­biet ist es am Mitt­wochnach­mittag zu einem schweren Unfall gekommen. Gegen 16.50 Uhr stießen zehn Autos aus bisher unge­klärter Ursache zwischen zwischen den Anschluss­stellen Köln-Dell­brück und Köln-Mül­heim in Fahrtrich	46739	662	7	0.010574018126888218
515485413	127346	https://www.ksta.de/region/oberberg-ks/saenger-daniel-tilch-junger-tenor-aus-wipperfuerth-tritt-international-auf-32073146	https://www.ksta.de/image/32073144/2x1/300/150/683ade0623cef026e7e684bbb8547e68/Nw/71-144164504--null--20-02-2019-17-01-17-021-.jpg	127986	1032371713030310	Junger Tenor aus Wipper­fürth tritt inter­na­tional auf	Daniel Tilch, Tenor aus Wipper­fürth, arbeitet weiter an seiner Karriere. Im vergan­genen Jahr hat er die Hoch­schule für Musik in Mainz sein Master­stu­dium mit der Best­note 1,0 abge­schlossen. Daraufhin erhielt der Wipper­für­ther in Mainz einen der be	53	268	0	0.0
515486482	127347	https://www.ksta.de/region/oberberg-ks/fit-fuer-den-fruehling-neuer-bagger-auf-spielplaetzen-im-einsatz-32073318	https://www.ksta.de/image/32073326/2x1/300/150/a659334807b04bf5cc242b9148e0b269/zf/71-144172780--null--20-02-2019-17-21-01-900-.jpg	127987	f78081c3fefcf8f0	Neuer Bagger auf Spiel­plätzen im Einsatz	Ein neuer Bagger des Bauhofes, ein soge­nannter Schnell­läufer, der bis zu 40 Stun­den­ki­lo­meter schnell ist, wird momentan genutzt, um einige Spiel­plätze fit für die neue Saison zu machen, das teilt die Stadt in einer Pres­se­mit­tei­lung mit. Der Bag	31	471	0	0.0
515486749	127348	https://www.ksta.de/wirtschaft/rekordstrafe-von-3-7-milliarden-euro-fuer-ubs-bank-in-paris-32072876	https://www.ksta.de/image/32072874/2x1/300/150/e4f830d65dbbb38b860dce4f88d3d875/xW/urn-newsml-dpa-com-20090101-190220-99-67067-large-4-3.jpg	127988	f1fbfe7e00c6c2c4	Rekord­strafe von 3,7 Milli­arden Euro für UBS-Bank in Paris	Die Schweizer Groß­bank UBS muss wegen Geschäften mit Steu­er­hin­ter­zie­hern in Frank­reich ein Straf­geld von mehr als 3,7 Milli­arden Euro zahlen.Es handele sich um ein Vergehen von „außer­ge­wöhn­li­cher Schwere”, urteilte ein Pariser Gericht. Eine S	9	120	0	0.0
515486833	127349	https://www.ksta.de/koeln/karneval-in-koeln/koelner-karneval-die-prot-s-sitzung-ist-zurueck---und-in-die-suedstadt-umgezogen-32070730	https://www.ksta.de/image/32070722/2x1/300/150/c6ca991dcd353f137b0cd32a3cc8c9b5/Wb/prot-s-sitzung.jpg	127989	7ec2c0c8dc86defa	Die Prot’s-Sit­zung ist zurück – und in die Südstadt umge­zogen	Drei Jahre haben sie geschwiegen, jetzt heißt es wieder Blau­köpp Alaaf! Das karne­va­lis­ti­sche Sabba­tical ist vorbei, die Prot’s-Sit­zung ist zurück. Zum ersten Mal verbreitet das Ensemble – eine wilde Mischung aus Spaß­vö­geln und Quatschma­chern – s	1100	237	0	0.0
515486844	127350	https://www.ksta.de/nrw/loesegeldforderung-verschwiegen--versicherer-sieht-verstoss-32073232	https://www.ksta.de/image/32073230/2x1/300/150/48deb59e2ae5c04c1746fa1b8cd7cc2e/cw/urn-newsml-dpa-com-20090101-190220-99-67757-large-4-3.jpg	127990	00f0f8f97cfcc4c6	Löse­geld­for­de­rung verschwiegen: Versi­cherer sieht Verstoß	Das Düssel­dorfer Ober­lan­des­ge­richt muss entscheiden, ob Auto­fahrer Löse­geld­for­de­rungen von Auto­dieben an ihre Versi­che­rung weiter­leiten müssen. Mit dieser Frage werde sich das Gericht am kommenden Dienstag beschäf­tigen, wie ein Spre­cher am	3	203	1	0.0049261083743842365
515487170	127351	https://www.ksta.de/wirtschaft/teilen-kommt-an--carsharing-branche-registriert-mehr-nutzer-32073140	https://www.ksta.de/image/32073138/2x1/300/150/280036db4af89e3598319d78b121f787/qz/urn-newsml-dpa-com-20090101-190220-99-67558-large-4-3.jpg	127991	e0c4d0efc400ff7f	Teilen kommt an: Cars­ha­ring-Branche regis­triert mehr Nutzer	Die Cars­ha­ring-Branche in Deutsch­land sieht sich im Aufwind. Immer mehr Menschen regis­trieren sich für die Dienste, 350.000 Nutzer­konten sind im Laufe des Jahres 2018 dazu­ge­kommen. Das ergibt die Cars­ha­ring-Sta­tistik 2019, die vom Bundes­ver­ban	15	539	1	0.0018552875695732839
515487327	127352	https://www.ksta.de/wirtschaft/zoll-soll-aufruesten-gegen-schwarzarbeit-und-sozialbetrug-32073372	https://www.ksta.de/image/32073370/2x1/300/150/4c3cd9634d82bb21b625744da2fcfe6c/JP/urn-newsml-dpa-com-20090101-190220-99-67892-large-4-3.jpg	127992	095bc3db91c1c1c3	Zoll soll aufrüsten gegen Schwarz­ar­beit und Sozi­al­be­trug	Um ille­gale Beschäf­ti­gung und Lohn­dum­ping einzu­dämmen, soll der Zoll mehr Personal und Kompe­tenzen bekommen. Einen entspre­chenden Gesetz­ent­wurf von Bundes­fi­nanz­mi­nister Olaf Scholz (SPD) verab­schie­dete das Kabi­nett in Berlin.„Wir haben fe	10	245	0	0.0
515487558	127353	https://www.ksta.de/region/oberberg-ks/kirchenkreis-an-der-agger-grosse-trauer-ueber-den-tod-von-ruth-bruecher-32073378	https://www.ksta.de/image/32073376/2x1/300/150/2a71f206e21b8c3ecbda91dc112cc86/BI/71-144164204--null--20-02-2019-17-27-47-289-.jpg	127993	68e06060e5ef339c	Große Trauer über den Tod von Ruth Brücher	Die Evan­ge­li­sche Kirchen­ge­meinde Derschlag und der Kirchen­kreis An der Agger trauern um Pastorin i.R. Ruth Brücher, die am Samstag im Alter von 90 Jahren gestorben ist. In Derschlag war sie ein echtes Gemein­de-Ur­ge­stein und seit 1953 in verschie­	122	120	0	0.0
515243520	127354	https://www.ksta.de/koeln/koeln-longerich-erweiterung-der-carl-von-ossietzky-gesamtschule-beschlossen-32062806	https://www.ksta.de/image/32073064/2x1/300/150/8c4b966877a1c78c5dfc8027ea00728f/Aq/mds-ksta-2018-01-18-71-127900706.jpg	127994	ffffc1c0000030ff	Erwei­te­rung der Carl-von-Os­sietz­ky-Ge­samt­schule beschlossen	Während der ersehnte Gesamt­schul-Neubau an der Ossietz­ky­straße 2 sich langsam, aber sicher der Fertig­stel­lung nähert, beginnen nun auch die Planungen für den zukünf­tigen Zweit­standort der Carl-von-Os­sietz­ky-Ge­samt­schule an der Paul-Hum­bur­g-St	289	2084	0	0.0
515488164	127355	https://www.ksta.de/region/oberberg-ks/kommunalabgaben-gesetz-engelskirchen-wendet-sich-mit-resolutionen-an-landesregierung-32073386	https://www.ksta.de/image/32073384/2x1/300/150/e07e25b17903b1ba42a4713db184b736/Cp/71-144157798--null--20-02-2019-17-28-08-971-.jpg	127995	3c1c0c020038fcfc	Engels­kir­chen wendet sich mit Reso­lu­tionen an Landes­re­gie­rung	Zum Thema „Abschaf­fung von Stra­ßen­bau­bei­trägen“ wendet sich die Politik in Engels­kir­chen jetzt mit gleich zwei Reso­lu­tionen an die Landes­re­gie­rung – inhalt­lich ähneln sich die von SPD- und CDU-Frak­tion formu­lierten Texte: Der Bürger, so ste	78	222	0	0.0
515488307	127356	https://www.ksta.de/region/oberberg-ks/paar-in-waldbroel-vor-gericht-frau-zielte-mit-pflasterstein-auf-die-nachbarin-32073380	https://www.ksta.de/image/23576094/2x1/300/150/c05850ead576e2a650cbd69e5a835f08/eF/dpa-justitia-nahaufnahme.jpg	127996	1e3f37371f1c1c3f	Frau zielte mit Pflas­ter­stein auf die Nach­barin	Er sei kurz davor gewesen, von den Hand­schellen Gebrauch zu machen, erklärte am Mitt­woch ein 54 Jahre alter Poli­zist vor dem Wald­bröler Amts­ge­richt. Mit einer Kollegin (24) war er am 14. Mai vergan­genen Jahres wegen eines Streit zu einer Asyl­be­we	113	138	0	0.0
515491237	127358	https://www.ksta.de/panorama/lagerfelds-letzter-wunsch--mein-asche-soll-verstreut-werden--32072764	https://www.ksta.de/image/32073666/2x1/300/150/2537ac6f38c9d9b0d78cf3e6e63c69dd/ty/virginie-viard.jpg	127998	f8f8203050d0f0f0	Diese Frau tritt Lager­felds Nach­folge an	Eine Beer­di­gung? „Wie schreck­lich! Lieber sterbe ich.“ Es war eine typi­sche Antwort à la Karl Lager­feld, die der Mode­schöpfer, im vergan­genen April, nicht einmal ein Jahr vor seinem Tod am Dienstag in einem Inter­view mit dem Magazin „Numéro“ gab.S	5522	4623	23	0.004975124378109453
515491689	127359	https://www.ksta.de/koeln/spontankonzert-im-buedchen-wie-popstar-max-giesinger-seine-koelner-fans-ueberraschte-32073428	https://www.ksta.de/image/32073426/2x1/300/150/aca40ef2ec32fac5c35c8dbbcdd8ee3b/is/max-giesinger-buedchen.jpg	127999	efff2f0f06071706	Wie Popstar Max Giesinger seine Kölner Fans über­raschte	Musik Obwohl draußen schönstes Früh­lings­wetter ist, jeder Platz in einer der verschie­denen Außen­ga­stro­no­mien um einiges attrak­tiver wäre, quet­schen sich etwas mehr als 30 Personen in einen kleinen Kiosk am Eigel­stein. Hoffen auf eine unge­wöhn­l	1411	94	0	0.0
515492000	127360	https://www.ksta.de/panorama/manischer-raser-junger-mann-in-wenigen-stunden-ueber-20-mal-von-radarfallen-erfasst-32073542	https://www.ksta.de/image/32073632/2x1/300/150/1996603b0f4d608d84e9cf9d2d699cb6/iY/raser.jpg	128000	3e2eee1fde1c3c70	Junger Mann in wenigen Stunden über 20 Mal geblitzt	Ein 22-jäh­riger Auto­fahrer war am Morgen des 3. Februar in Karls­ruhe offenbar in einem tiefen Geschwin­dig­keits­rausch. Wie die Polizei bericht, raste der junge Mann mit einem VW Golf mit Braun­schweiger Kenn­zei­chen „unablässig und über mehrere Stun	5447	819	7	0.008547008547008548
515494440	127361	https://www.ksta.de/panorama/herzogin-meghan-ueberraschend-in-new-york-zu-besuch-32073636	https://www.ksta.de/image/32073634/2x1/300/150/28c1a12090cd166ba69177466cbd9487/PH/urn-newsml-dpa-com-20090101-190220-99-68350-large-4-3.jpg	128001	fe4f7f3f84801818	Herzogin Meghan über­ra­schend in New York zu Besuch	Erst­mals seit ihrer Hoch­zeit mit dem briti­schen Prinzen Harry (34) im vergan­genen Mai hat Herzogin Meghan (37) die USA besucht. Foto­grafen sich­teten Meghan am Dienstag in New York unter anderem mit Tennis­-Profi Serena Williams und Stylistin Jessica	7	760	1	0.0013157894736842105
515498206	127362	https://www.ksta.de/politik/missbrauchte-ordensfrau--priester-haben-kein-natuerliches-verhaeltnis-zu-sexualitaet--32071982	https://www.ksta.de/image/32071976/2x1/300/150/71a6d3d574acc7e0d74b701abeecf74f/aN/kirche-symbol.jpg	128002	3c7e6e6667c60206	„Priester haben kein natür­li­ches Verhältnis zu Sexua­lität“	Frau Wagner, was erwarten Sie von dem Bischofs­treffen in Rom, das Papst Fran­ziskus ange­sichts des welt­weiten Miss­brauchss­kan­dals einbe­rufen hat?Doris Wagner: Der Papst selbst hat die Erwar­tungen ja schon denkbar weit herun­ter­ge­schraubt, und da	8244	37102	250	0.006738181230122365
515499512	127363	https://www.ksta.de/panorama/-grill-den-henssler--mit-neuer-jury-und-moderatorin-32073824	https://www.ksta.de/image/32073822/2x1/300/150/e68a4628c44e7e8f3d458a8cf0cdc064/wZ/urn-newsml-dpa-com-20090101-190220-99-68686-large-4-3.jpg	128003	fefabae20280b0a1	„Grill den Hens­sler” mit neuer Jury und Mode­ra­torin	TV-Koch Steffen Hens­sler (46) startet sein „Grill den Hens­sler”-Come­back bei Vox mit neuen Gesich­tern in der Jury und bei der Mode­ra­tion.Neben Reiner Calmund, der seit Anfang an dabei ist, gehören in der Neuauf­lage Hens­slers Koch-Kol­lege Chris­ti	0	130	0	0.0
515500127	127365	https://www.ksta.de/politik/ende-von-ruestungsstopp-fuer-saudis-nur-unter-bedingungen-32073844	https://www.ksta.de/image/32073842/2x1/300/150/f535f1afe0d37f94d4ff645e3221d0c1/BU/urn-newsml-dpa-com-20090101-190220-99-68657-large-4-3.jpg	128005	fff9c98181818383	Ende von Rüstungs­stopp für Saudis nur unter Bedin­gungen	Bundesau­ßen­mi­nister Heiko Maas hat eine Aufhe­bung des Rüstungs­ex­port­stopps für Saudi-Ara­bien an Fort­schritte im Frie­den­spro­zess für den Jemen geknüpft.„Die Haltung der Bundes­re­gie­rung ist die, dass wir derzeit keine Waffen nach Saudi-Ara­bi	3	103	0	0.0
515501214	127366	https://www.ksta.de/sport/1-fc-koeln/1--fc-koeln-sechs-thesen-zum-verpatzten-rueckrundenstart-32073836	https://www.ksta.de/image/32073828/2x1/300/150/c45765fb7ddcccc1f5260769da5d0ffd/CP/anfangscp.jpg	128006	9fff068181818f7f	Darum hat der 1. FC Köln den Rück­run­den­start verpatzt	Der 1. FC Köln bleibt zum Rück­run­den­start weit hinter den Erwar­tungen zurück. Die Gründe dafür sind viel­fältig. Über­for­derte Spieler, eine Baustelle im Zentrum: Wir blicken auf die Hürden, die der FC nun über­winden muss.Der 1. FC Köln betreibt zu 	15759	6201	29	0.004676665054023544
515502216	127367	https://www.ksta.de/kultur/talal-derki--syrien-doku-mit-oscar-chancen-32073918	https://www.ksta.de/image/32073916/2x1/300/150/ff19d0e8c7d01a452292e514157c15b4/KI/urn-newsml-dpa-com-20090101-190220-99-68913-large-4-3.jpg	128007	fafaf8e838101010	Talal Derki: Syri­en-Doku mit Oscar-Chancen	Count­down zu den Oscars für den syri­schen Doku­men­tar­filmer Talal Derki mit seiner deut­schen Kopro­duk­tion „Of Fathers And Sons - Die Kinder des Kali­fats”.Wenige Tage vor der Trophä­en-Gala in der Nacht zu Montag sind in Los Angeles die nomi­nierte	8	158	0	0.0
515505546	127368	https://www.ksta.de/politik/digitalpakt-einigung-auf-grundgesetzaenderung---weg-frei-fuer-schul-digitalisierung-32074036	https://www.ksta.de/image/23670692/2x1/300/150/89172de95b194399ee9fc4957466d742/Td/bildungskongress-berlin.jpg	128008	f3f2f363002080f8	Eini­gung auf Grund­ge­set­z­än­de­rung – Weg frei für Schul-Di­gi­ta­li­sie­rung	Der Weg für die Digi­ta­li­sie­rung von Deutsch­lands Schulen ist frei.Der Vermitt­lungs­aus­schuss von Bundesrat und Bundestag einigte sich am Mitt­woch auf Formu­lie­rungen für eine Grund­ge­set­z­än­de­rung, die entspre­chende Milli­ar­den­hilfen des B	340	343	0	0.0
515507352	127369	https://www.ksta.de/panorama/sieben-songs-fuer-israel--wer-singt-beim-esc--32074128	https://www.ksta.de/image/32074112/2x1/300/150/e01018f1cc2f268191430571c8caa30c/aI/urn-newsml-dpa-com-20090101-190220-99-69161-large-4-3.jpg	128009	7a6e3e7a3e082236	Sieben Songs für Israel: Wer singt beim ESC?	Sieben ESC-Hoff­nungen auf einer Bühne: Beim deut­schen Vorent­scheid am Frei­tag­abend (22. Februar/20.15 Uhr) in Berlin wird „Unser Lied für Israel” gesucht.Die Musiker Aly Ryan, BB Thomaz, Linus Bruhn, Gregor Hägele, Lilly Among Clouds, Makeda sowie da	90	2409	6	0.0024906600249066002
515509019	127370	https://www.ksta.de/nrw/zehn-autos-auf-a3-bei-koeln-zusammengestossen--verletzte-32074132	https://www.ksta.de/image/32074908/2x1/300/150/d3b94904143b342f4b1caf208d8bdfab/uF/urn-newsml-dpa-com-20090101-190221-99-73658-large-4-3.jpg	128010	fde4d0fdfe320000	Zehn Autos auf A3 bei Köln zusam­men­ge­stoßen	Beim Zusam­men­stoß von zehn Autos auf der A3 bei Köln sind mindes­tens sechs Menschen verletzt worden, einer davon schwer. Der Unfall ereig­nete sich am späten Mitt­wochnach­mittag zwischen den Anschluss­stellen Köln-Dell­brück und Köln-Mül­heim aus noch	60	392	0	0.0
515511536	127371	https://www.ksta.de/sport/fussball/fc-sevilla-im-achtelfinale-der-europa-league-32074168	https://www.ksta.de/image/32074166/2x1/300/150/dc37f973dea3425a2c85d16c890860d0/LR/urn-newsml-dpa-com-20090101-190220-99-69717-large-4-3.jpg	128011	78fc6848797f6b7a	FC Sevilla im Achtel­fi­nale der Europa League	Rekord­sieger FC Sevilla hat als erstes Team das Achtel­fi­nale der Fußball-Eu­ro­pa-League erreicht. Der drei­ma­lige Titel­träger, der zuvor auch zweimal den UEFA-Cup holte, gewann 2:0 (1:0) gegen Lazio Rom.Bereits das Hinspiel in Rom hatte Sevilla mit 	15	338	0	0.0
515512996	127372	https://www.ksta.de/nrw/polizisten-gedrosselt--gefaengnisstrafe-fuer-33-jaehrigen-32062272	https://www.ksta.de/image/32067260/2x1/300/150/4cc7d4efca6b89e06913de495a9ddedd/AY/urn-newsml-dpa-com-20090101-190219-99-52529-large-4-3.jpg	128012	1e1e0e3e3c007ef6	Poli­zisten gedros­selt: Gefäng­niss­trafe für 33-Jäh­rigen	Weil er einen Poli­zisten mit einem Gurt gedros­selt hat, muss ein 33-Jäh­riger ohne festen Wohn­sitz für ein Jahr und neun Monate hinter Gitter. Das Krefelder Land­ge­richt verur­teilte den Koso­varen am Dienstag wegen gefähr­li­cher Körper­ver­let­zung 	2	642	1	0.001557632398753894
515514722	127373	https://www.ksta.de/region/ueber-50-verletzte-einsatz-in-einkaufszentrum-in-unkel--klagen-ueber-atemwegsreizungen-32074220	https://www.ksta.de/image/32074224/2x1/300/150/a2d17c000bfaf53017c16f05e4e2ad24/qv/190220-unkel--1-.jpg	128013	7ffcfc6042000002	Einsatz in Einkaufs­zen­trum in Unkel: Klagen über Atem­wegs­rei­zungen	Nach Klagen über Atem­wegs­rei­zungen ist das Einkaufs­zen­trum „Vor­teil-Center“ in Unkel (Rhein­lan­d-Pfalz) am Mitt­wo­cha­bend geräumt worden.Vermut­lich Substanz ausge­tre­ten„Die Erst­mel­dung an die Feuer­wehr kam um 18.07 Uhr. Dort hieß es: Massen	519	168	0	0.0
515515738	127374	https://www.ksta.de/politik/2000-zivilisten-und-is-familien-verlassen-letzte-is-bastion-32074218	https://www.ksta.de/image/32074216/2x1/300/150/bc569c59f59b72bb2bf2d4fc1a07a157/GI/urn-newsml-dpa-com-20090101-190220-99-69443-large-4-3.jpg	128014	c3cfc7c5c7c8c8c1	2000 Zivi­listen und IS-Fa­mi­lien verlassen letzte IS-Bas­tion	Zahl­reiche Zivi­listen und Fami­li­en­an­ge­hö­rige von IS-Kämp­fern haben die letzte Bastion der Dschi­ha­disten in Syrien verlassen können.Etwa 2000 Menschen seien auf Last­wagen aus dem Gebiet gebracht worden, berich­tete die Syri­sche Beob­ach­tungs­	15	1404	5	0.0035612535612535613
515521472	127375	https://www.ksta.de/sport/fussball/arsenal-trainer-emery--schluessel-liegt-bei-oezil-32074290	https://www.ksta.de/image/32074288/2x1/300/150/bc87c2bdbca6c07605bafa5fc2f982d/kC/urn-newsml-dpa-com-20090101-190220-99-70303-large-4-3.jpg	128015	10383e3e3e786000	Arse­nal-Trainer Emery: Schlüssel liegt bei Özil	Mesut Özil hat beim FC Arsenal aus Sicht von Trainer Unai Emery weiter alle Möglich­keiten, in die Stamm­for­ma­tion zurück­zu­kehren.„Der Schlüssel liegt in seinen Händen”, sagte der Spanier. Der zuletzt erkrankte Ex-Na­tio­nal­spieler habe eine gute Tra	40	338	1	0.0029585798816568047
515524520	127377	https://www.ksta.de/kultur/roter-oscar-teppich---roll-out--in-hollywood-32074342	https://www.ksta.de/image/32074340/2x1/300/150/66cf483ad1e913da1acb5a61ea33ca35/rn/urn-newsml-dpa-com-20090101-190220-99-70705-large-4-3.jpg	128017	24000000808f9fff	Roter Oscar-Tep­pich: „Roll Out” in Holly­wood	Wenige Tage vor der Oscar-Gala ist der rote Teppich für Holly­woods große Show ausge­rollt worden. Mehr als 250 Meter lang und gut zehn Meter breit bedeckt der Teppich ein Stück des sonst stark befah­renen Holly­wood Boule­vards.Den „Roll Out” am Mitt­wo­	12	264	0	0.0
515526053	127378	https://www.ksta.de/wirtschaft/us-notenbank-ist-unsicher-ueber-weiteren-zinskurs-32074372	https://www.ksta.de/image/32074370/2x1/300/150/dfe55d0cb8b2fc87691fe0296ce1b056/ec/urn-newsml-dpa-com-20090101-190220-99-70915-large-4-3.jpg	128018	1f3f7fff4e0c0c3c	US-No­ten­bank ist unsi­cher über weiteren Zins­kurs	Die US-No­ten­bank Federal Reserve hat ihre Ende Januar signa­li­sierte vorsich­tige Haltung unter­stri­chen. Wie aus dem veröf­fent­lichten Proto­koll zur jüngsten Zins­sit­zung hervor­geht, sind sich viele rang­hohe Noten­banker derzeit unsi­cher über d	20	147	0	0.0
515529447	127379	https://www.ksta.de/samsung-bringt-aufklappbares-smartphone-fuer-2000-euro-heraus-32074296	https://www.ksta.de/image/32074294/2x1/300/150/6d9d68afe0c83fc69493ae3ec4c3bf95/qN/urn-newsml-dpa-com-20090101-190220-99-70407-large-4-3.jpg	128019	f1f393939383c5c0	Samsung bringt aufklapp­bares Smart­phone für 2000 Euro heraus	Samsung wagt im Smart­pho­ne-Markt den Vorstoß in eine neue Gerä­te-Ka­te­go­riew mit einem Telefon, das sich zu einem Tablet auffalten lässt. Das Gerät mit dem Namen Galaxy Fold soll zum Preis von 2000 Euro im Mai in den Handel kommen.Im Sommer wird der 	9	160	0	0.0
515530322	127380	https://www.ksta.de/region/rhein-sieg-bonn/sankt-augustin/eine-person-in-lebensgefahr-massenkarambolage-bei-sankt-augustin---sieben-verletzte-32074416	https://www.ksta.de/image/32074614/2x1/300/150/2b014e6f36604eca6f079fd329a258b9/yT/unfall-20-2--5.jpg	128020	c0e0c8c8c8e1e0c0	Frau läuft über Auto­bahn – Massen­ka­ram­bo­lage mit neun Verletzten	Am Mitt­wo­cha­bend ist es auf der A560 zu einem schweren Unfall gekommen. Wie die Polizei mitteilte, wurden neun Personen bei dem Zusam­men­stoß zwischen Hennef und Sankt Augustin verletzt, eine davon lebens­ge­fähr­lich.Eine 27-jäh­rige Frau war zuvor a	24987	70952	302	0.004256398692073515
515533184	127381	https://www.ksta.de/sport/fussball/champions-league-achtelfinale-manchester-city-schlaegt-schalke-04-in-letzter-sekunde-32074374	https://www.ksta.de/image/32074434/2x1/300/150/c4cdbe272f94875a4e7e52943faf39a2/CI/sane-tor.jpg	128021	000060e3f39ffeff	Manche­ster City schlägt Schalke 04 in letzter Sekunde	Trotz eines histo­ri­schen Elfme­ters hat der kriselnde Vize­meister Schalke 04 in der Cham­pions League eine Sensa­tion gegen den Titel­fa­vo­riten Manche­ster City verpasst - da unter anderem Joker Leroy Sane für den Favo­riten traf. Der einge­wech­selt	1236	230	0	0.0
515535122	127382	https://www.ksta.de/sport/fussball/psg-siegt-mit-draxler-und-kehrer-im-nachholspiel-32074598	https://www.ksta.de/image/32074596/2x1/300/150/107ecc3c13cd7c7dedc65d4035412d73/RN/urn-newsml-dpa-com-20090101-190220-99-71668-large-4-3.jpg	128022	5373f7e343070707	PSG siegt mit Draxler und Kehrer im Nach­hol­spiel	Der fran­zö­si­sche Fußball-Meister Paris Saint-Ger­main hat in der heimi­schen Liga erneut gewonnen mit dem 21. Sieg im 24. Saison­spiel seine Tabel­len­füh­rung zemen­tiert.Das Team von Trainer Thomas Tuchel gewann in einem Nach­hol­spiel 5:1 (2:1) gege	20	314	2	0.006369426751592357
